Image,Title,Price,Rating,Delivery,Link
https://m.media-amazon.com/images/I/619tERULaiL._AC_UY218_.jpg,"Blue Star 1.5 Ton 3 Star Inverter Split AC (Copper, IC318EBTU, 2021, White)  ","37,999",3.9,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A09420222FIDZ6U75LH9I&url=%2FBlue-Star-Inverter-Copper-IC318EBTU%2Fdp%2FB08WLQHCZX%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627250%26sr%3D8-53-spons%26psc%3D1&qualifier=1629627250&id=3542295405538208&widgetName=sp_btf
https://m.media-amazon.com/images/I/51UPZoLEDmL._AC_UY218_.jpg,"Blue Star 1 Ton 5 Star Inverter Split AC (Copper, IC512EBTU, 2021, White)  ","35,990",3.9,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0933262XPOI29AW07MN&url=%2FBlue-Star-Inverter-Copper-IC512EBTU%2Fdp%2FB08WLNP6K6%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627250%26sr%3D8-54-spons%26psc%3D1&qualifier=1629627250&id=3542295405538208&widgetName=sp_btf
https://m.media-amazon.com/images/I/61Ww3PSKhRS._AC_UY218_.jpg,"Amstrad 2 Ton 3 Star Inverter Split AC (Copper, Smart WiFi, AM25I3, White)  ",Not Available,Not Available,Not Available,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A05777081UYUB9COSWZEC&url=%2FAmstrad-Inverter-Split-Copper-AM25I3%2Fdp%2FB09412M57W%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-49-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/51REug8l+1L._AC_UY218_.jpg,"TCL 1.5 Ton 5 Star Wi-Fi AI Ultra-Inverter Split AC (Copper, Vitamin C & Silver Ion Filter, 2021 Model, TAC-18CSD/EV5S, White)  ","39,989",3.6,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A1041776D6UOVUGP82U&url=%2FTCL-Ultra-Inverter-Vitamin-TAC-18CSD-EV5S%2Fdp%2FB08R52XMS6%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-50-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/61WvYNEfmMS._AC_UY218_.jpg,"Lloyd 1.0 Ton 5 Star Inverter Split AC (Copper, Anti-Viral & PM 2.5 Filter, 2021 Model, GLS12I56WRBP, White)  ","33,499",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Lloyd-Inverter-Copper-Anti-Viral-GLS12I56WRBP/dp/B08V95RSWX/ref=sr_1_51?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-51
https://m.media-amazon.com/images/I/51lyOjfKhML._AC_UY218_.jpg,"G 1.5 Ton 3 Star with UV Nano Inverter Split AC (Copper, Convertible 5-in-1, HD Filter with Anti Virus protection, 2021 Model, MS-Q18UVXA, White)  ","37,290",4.0,"Tuesday, August 24",https://www.amazon.in//Inverter-Copper-Convertible-protection-MS-Q18UVXA/dp/B08R92Q2J1/ref=sr_1_52?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-52
https://m.media-amazon.com/images/I/619tERULaiL._AC_UY218_.jpg,"Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper, IC518EBTU, 2021, White)  ","41,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Blue-Star-Inverter-Copper-IC518EBTU/dp/B08WLPZBG8/ref=sr_1_53?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-53
https://m.media-amazon.com/images/I/41IcM14xMVL._AC_UY218_.jpg,"TOPREDO TAFTA Heavy Duty Air Conditioner Outdoor Wall Mounting Brackets Ac out door stand for 1 Ton, 1.1 Ton, 1.2 Ton, 1.5 Ton, 2 Ton Outdoor Units  ",699,4.1,"Wednesday, August 25",https://www.amazon.in//TOPREDO-Conditioner-Outdoor-Mounting-Brackets/dp/B08L815CCF/ref=sr_1_54?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-54
https://m.media-amazon.com/images/I/81E8IVoXe+L._AC_UY218_.jpg,Voltas 1.5 Ton 5 Star Window AC (Copper 185 LZH/185 LZH R32 White)  ,"28,490",4.2,"Fri, 27 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Voltas-Window-Copper-185-LZH/dp/B079MNPXH7/ref=sr_1_55?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-55
https://m.media-amazon.com/images/I/71bFctxw0vL._AC_UY218_.jpg,"Sanyo 1.5 Ton 3 Star Dual Inverter Split AC (Copper, PM 2.5 Filter, 2020 Model, SI/SO-15T3SCIC White)  ","29,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Sanyo-Inverter-Copper-SI-SO-15T3SCIC/dp/B084WCFN9P/ref=sr_1_56?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-56
https://m.media-amazon.com/images/I/71qhcBsZZbL._AC_UY218_.jpg,"LG 1 Ton 3 Star Inverter Split AC (JS-Q12CPXD, White)  ","36,990",3.8,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//LG-Inverter-Split-JS-Q12CPXD-White/dp/B01N7RK47E/ref=sr_1_57?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-57
https://m.media-amazon.com/images/I/41puEJxPoHL._AC_UY218_.jpg,Voltas 2 Ton 5 Star Inverter Split AC (Copper SAC_245V_ADZ (R32) White)  ,"46,967",4.1,"Sun, 29 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//Voltas-Inverter-Copper-SAC_245V_ADZ-R32/dp/B089WBWNS1/ref=sr_1_58?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-58
https://m.media-amazon.com/images/I/619tERULaiL._AC_UY218_.jpg,"Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper, IC518EBTU, 2021, White)  ","41,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A09331383T51MPZEFMX0D&url=%2FBlue-Star-Inverter-Copper-IC518EBTU%2Fdp%2FB08WLPZBG8%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-59-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_mtf
https://m.media-amazon.com/images/I/51dppbKyF+L._AC_UY218_.jpg,"Blue Star 1.5 Ton 4 Star Inverter Split AC (Copper, IC418FBTU, 2021, White)  ","37,899",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10274722KKT6WOQFIOHL&url=%2FBlue-Star-Inverter-Copper-IC418FBTU%2Fdp%2FB08XZKDGCM%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-60-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_mtf
https://m.media-amazon.com/images/I/51UPZoLEDmL._AC_UY218_.jpg,"Blue Star 1 Ton 5 Star Inverter Split AC (Copper, IC512EBTU, 2021, White)  ","35,990",3.9,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Blue-Star-Inverter-Copper-IC512EBTU/dp/B08WLNP6K6/ref=sr_1_61?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-61
https://m.media-amazon.com/images/I/71g39lVDXXL._AC_UY218_.jpg,"Blue Star 1.5 Ton 5 Star Window AC (Copper, 2019 Model, 5W18GBT, White)  ","30,990",4.3,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Blue-Star-Window-Copper-5W18GBT/dp/B07VQJKLGS/ref=sr_1_62?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-62
https://m.media-amazon.com/images/I/51EMfyL8poL._AC_UY218_.jpg,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, AG Ion Filter, 2018 Model ATKL50TV, White)  ","34,500",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Daikin-Inverter-Split-Copper-ATKL50TV/dp/B07HFK4JQP/ref=sr_1_63?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-63
https://m.media-amazon.com/images/I/611Xwiu0dzL._AC_UY218_.jpg,"Panasonic 1 Ton 3 Star Wi-Fi Inverter Split AC (CS/CU-SU12XKYW, White)  ","31,990",4.3,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Panasonic-Wi-Fi-Inverter-CS-CU-SU12XKYW/dp/B08SJ4Z6XC/ref=sr_1_64?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-64
https://m.media-amazon.com/images/I/61txU3NE6aL._AC_UY218_.jpg,"Whirlpool 1 Ton 5 Star Inverter Split AC (Copper, 1.0T MAGICOOL PRO 5S COPR INVERTER, White)  ","30,490",4.0,"Sun, 5 Sep, 7:00 am - 9:00 pm",https://www.amazon.in//Whirlpool-1-0T-MAGICOOL-PRO-COPR/dp/B07P5HK6BD/ref=sr_1_65?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-65
https://m.media-amazon.com/images/I/11PRTJ-3RRL._AC_UY218_.jpg,"LG 1.5 Ton 4 Star Inverter Split AC (Copper, LS-Q18HNYA, Convertible 4-in-1 Cooling, White)  ","38,490",3.8,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-LS-Q18HNYA-Convertible-Cooling/dp/B089W6W3Q4/ref=sr_1_66?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-66
https://m.media-amazon.com/images/I/51Shm3wmZnL._AC_UY218_.jpg,"IFB 1.5 Ton 5 Star Twin Inverter Split Fastcool Gold Series AC (Copper, PM 0.3 Filter, IACI18GB5G3C, 2021 Model, Ivory Matte with Chrome Strip)  ","42,500",4.3,"Wed, 1 Sep, 8:00 am - 5:00 pm",https://www.amazon.in//IFB-Inverter-Split-Copper-IACI18GB5G3C/dp/B0866MKVLT/ref=sr_1_67?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-67
https://m.media-amazon.com/images/I/71KbYkNOkDL._AC_UY218_.jpg,Voltas 0.75 Ton 2 Star Window AC (Copper 102 EZQ White)  ,"18,390",4.1,"Fri, 27 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Voltas-Window-Copper-102-EZQ/dp/B079MJ4WVQ/ref=sr_1_68?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-68
https://m.media-amazon.com/images/I/71-Npb1K80L._AC_UY218_.jpg,"Sanyo 1 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, 2020 Model, SI/SO-10T3SCIC White)  ","24,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A03902934C75C5VUMO8D&url=%2FSanyo-Inverter-Copper-SI-SO-10T3SCIC%2Fdp%2FB084WC45CJ%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-69-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_btf
https://m.media-amazon.com/images/I/611Xwiu0dzL._AC_UY218_.jpg,"Panasonic 1 Ton 3 Star Wi-Fi Inverter Split AC (CS/CU-SU12XKYW, White)  ","31,990",4.3,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A09230523A9VC1KHT2MSG&url=%2FPanasonic-Wi-Fi-Inverter-CS-CU-SU12XKYW%2Fdp%2FB08SJ4Z6XC%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-70-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_btf
https://m.media-amazon.com/images/I/21NDBsljK-L._AC_UY218_.jpg,"Voltas 0.75 Ton 3 Star Split System AC (ABS Copper, 103DZX, White, R32/R22)  ","23,490",3.4,"Sun, 29 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A06771753K6OAKHRU89L3&url=%2FVoltas-Split-Copper-103DZX-White%2Fdp%2FB08DLN4BH5%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627257%26sr%3D8-65-spons%26psc%3D1&qualifier=1629627257&id=7923808999524419&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/51+TaEqJsTS._AC_UY218_.jpg,"Amstrad 1.5 Ton 3 Star Inverter Split AC (Copper, 1.5 Ton Dr AC, PM2.5 Filter, Anti Bacterial Lysozyme Filter, Anti Mosquito Properties, AM193DR, White)  ",Not Available,Not Available,Not Available,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A057802027DIDJCROVK7R&url=%2FAmstrad-Inverter-Bacterial-Lysozyme-Properties%2Fdp%2FB09413GR8F%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627257%26sr%3D8-66-spons%26psc%3D1&qualifier=1629627257&id=7923808999524419&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/41wxMmCSXqL._AC_UY218_.jpg,"LG 1.5 Ton 5 Star Dual Inverter Split AC (Copper, 2019 Mode, lKS-Q18HNZD , White)  ","42,990",4.2,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Split-Copper-KS-Q18HNZD/dp/B07MYK25X4/ref=sr_1_67?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-67
https://m.media-amazon.com/images/I/61Dq-mCshzL._AC_UY218_.jpg,"LG 1.5 Ton 3 Star Inverter Split AC (LS-Q18ENXA, White)  ","35,490",3.3,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Split-Copper-LS-Q18ENXA/dp/B088QJ97Z1/ref=sr_1_68?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-68
https://m.media-amazon.com/images/I/81swNNEwKML._AC_UY218_.jpg,Voltas 1 Ton 5 Star Window AC (Copper 125 DY/125 DZA White)  ,"24,948",4.1,"Tue, 31 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//Voltas-Window-125-DY-DZA/dp/B00RJOSUZC/ref=sr_1_69?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-69
https://m.media-amazon.com/images/I/41-umS4BWjL._AC_UY218_.jpg,"LG 1.5 Ton 3 Star Inverter Split AC (Copper, KS-Q18YNXA, White, Ocean Black Protection)  ","34,990",4.0,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Split-Copper-KS-Q18YNXA/dp/B07M59NTXY/ref=sr_1_70?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-70
https://m.media-amazon.com/images/I/41+e7MCurZL._AC_UY218_.jpg,LG 1.5 Ton 3 Star Inverter Split AC (Copper KS-Q18ENXA White)  ,"34,990",2.9,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Split-Copper-KS-Q18ENXA/dp/B07MYXRVRG/ref=sr_1_71?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-71
https://m.media-amazon.com/images/I/314QEXSsE5S._AC_UY218_.jpg,"Godrej 1.5 Ton 5 Star Inverter Split AC (Copper, R290 refrigerant, 2021 Model, AC 1.5T GIC 18NGC5-WUA, White)  ","38,139",4.3,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Godrej-Inverter-Copper-refrigerant-18NGC5-WUA/dp/B08Y5TN33L/ref=sr_1_72?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-72
https://m.media-amazon.com/images/I/51y7sRCFDsL._AC_UY218_.jpg,Voltas 1.5 Ton Hot and Cold Split AC (Copper 18H SZS White)  ,Not Available,Not Available,Not Available,https://www.amazon.in//Voltas-Split-Hot-Cold-White/dp/B07G9JR8W8/ref=sr_1_73?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-73
https://m.media-amazon.com/images/I/71gL452gQPL._AC_UY218_.jpg,Voltas 1.5 Ton 3 Star Window AC (Copper 183 DZA/ 183 DZA R32 White)  ,"25,490",4.1,"Fri, 27 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Voltas-Window-Copper-183-DZA/dp/B079MD9LHP/ref=sr_1_74?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-74
https://m.media-amazon.com/images/I/51Ghr034DHS._AC_UY218_.jpg,"Amstrad 1 Ton 3 Star Inverter Split AC (Copper, 1 Ton Dr AC, PM2.5 Filter, Anti Bacterial Lysozyme Filter, Anti Mosquito Properties, AM133DR, White)  ",Not Available,Not Available,Not Available,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0577864192RLC772VKSO&url=%2FAmstrad-Inverter-Bacterial-Lysozyme-Properties%2Fdp%2FB09413G8HW%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627257%26sr%3D8-75-spons%26psc%3D1&qualifier=1629627257&id=7923808999524419&widgetName=sp_mtf
https://m.media-amazon.com/images/I/71bFctxw0vL._AC_UY218_.jpg,"Sanyo 1.5 Ton 3 Star Dual Inverter Split AC (Copper, PM 2.5 Filter, 2020 Model, SI/SO-15T3SCIC White)  ","29,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04048691BLV28XNUF6YD&url=%2FSanyo-Inverter-Copper-SI-SO-15T3SCIC%2Fdp%2FB084WCFN9P%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627257%26sr%3D8-76-spons%26psc%3D1&qualifier=1629627257&id=7923808999524419&widgetName=sp_mtf
https://m.media-amazon.com/images/I/41PKqp9hsUL._AC_UY218_.jpg,"LG 1.5 Ton 5 Star Inverter Split AC (Copper, KS-Q18ENZA, White)  ","42,990",3.6,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Split-Copper-KS-Q18ENZA/dp/B07Q4QKBBM/ref=sr_1_77?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-77
https://m.media-amazon.com/images/I/7139ds6YpuS._AC_UY218_.jpg,"Hitachi 1 Ton 3 Star Window AC (Copper, Dust Filter, 2021 Model, RAW312HEDO, White)  ","24,990",5.0,"Sun, 29 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//Hitachi-Window-Copper-Filter-RAW312HEDO/dp/B08X78KWF9/ref=sr_1_78?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-78
https://m.media-amazon.com/images/I/31yrCF9bdLL._AC_UY218_.jpg,"LG 1.0 Ton 3 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling, HD Filter, 2021 Model, MS- Q12CNXA, White)  ",Not Available,Not Available,Not Available,https://www.amazon.in//LG-Inverter-Split-Copper-MS-Q12CNXA/dp/B08THF84HM/ref=sr_1_79?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-79
https://m.media-amazon.com/images/I/7139ds6YpuS._AC_UY218_.jpg,"Hitachi 1 Ton 5 Star Window AC (Copper, Dust Filter, 2021 Model, RAW511HEDO, White)  ","26,490",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Hitachi-Window-Copper-Filter-RAW511HEDO/dp/B08Z3P9HG5/ref=sr_1_80?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-80
https://m.media-amazon.com/images/I/61vern5TkcL._AC_UY218_.jpg,"Panasonic 1.5 Ton 3 Star Wi-Fi Twin Cool Inverter Split AC (Copper, PM 2.5 Filter, 2020 Model, CS/CU-SU18WKYW White)  ","33,990",4.4,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Panasonic-Inverter-Copper-CS-CU-SU18WKYW/dp/B08436338Y/ref=sr_1_81?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-81
https://m.media-amazon.com/images/I/41dzBhUVnHL._AC_UY218_.jpg,"LG 1 Ton 3 Star Inverter Split AC (Copper, KS-Q12YNXA, White, Himalaya Cool)  ","34,990",3.9,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Split-Copper-KS-Q12YNXA/dp/B07M8N4HYJ/ref=sr_1_82?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-82
https://m.media-amazon.com/images/I/41AgpN+gECS._AC_UY218_.jpg,"Haier 1.5 Ton 3 Star Split AC (Copper,High Density Filter, 2020 Model, HSU18T-NMW3B, White)  ","30,990",4.0,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Haier-Split-Copper-HSU18T-NMW3B-White/dp/B085P835T8/ref=sr_1_83?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-83
https://m.media-amazon.com/images/I/71rvL-PLHlL._AC_UY218_.jpg,"Panasonic 1.5 Ton 5 Star Window AC (Copper, PM 2.5 Filter, 2020 Model, CW-XN181AM White)  ","29,240",4.3,"Tue, 31 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//Panasonic-Window-Copper-CW-XN181AM-White/dp/B08436LGC4/ref=sr_1_84?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627257&sr=8-84
https://m.media-amazon.com/images/I/611Xwiu0dzL._AC_UY218_.jpg,"Panasonic 1.5 Ton 3 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, PM 2.5 Air Purification, 2021 Model, CS/CU-SU18XKYTW, White)  ","34,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0922928XGSJ8XBWDLDZ&url=%2FPanasonic-Conditioner-Anti-Corrosion-Purification-CU-SU18XKYTW%2Fdp%2FB08SJ1B37B%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627257%26sr%3D8-85-spons%26psc%3D1&qualifier=1629627257&id=7923808999524419&widgetName=sp_btf
https://m.media-amazon.com/images/I/71-Npb1K80L._AC_UY218_.jpg,"Sanyo 1 Ton 5 Star Inverter Split AC (Copper, 2021 Model, SI/SO-10T5SDIA White)  ","29,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A050637637FIXS5XVNHDB&url=%2FSanyo-Inverter-Copper-SI-SO-10T5SDIA%2Fdp%2FB092J67GLW%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627257%26sr%3D8-86-spons%26psc%3D1&qualifier=1629627257&id=7923808999524419&widgetName=sp_btf
